_id,gp25,gp26,gp27,gp28,gp29,gp30,gp31,gp32,gp33,gp34
615f71793d0c66082ceff05e,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-46,-47,-46,-46,-47,-47,-47,-46,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-46,-46,-47,-47,-46,-47,-46,-47,-46,-46,-47,-47,-47,-47,-47]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-55,-57,-57,-56,-56,-55,-56,-56,-56,-55,-56,-56,-55,-56,-56,-56,-56,-55,-55,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-56,-57,-55,-56,-56]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-77,-77,-77,-77,-77,-77,-78,-78,-78,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,-77,-77]}]",,,,,,
615f71793d0c66082ceff05f,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-43,-47,-43,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44,-45,-45,-45,-44,-45,-45,-44,-45,-44,-45,-45,-45,-44,-45]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-57,-57,-57,-56,-56,-55,-54,-53,-53,-53,-53,-53,-54,-54,-53,-53,-53,-53,-53,-54,-53,-53,-54,-53,-53,-53,-53,-53,-53,-53,-53,-54]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-82,-86,-86,-77,-77,-76,-78,-78,-78,-78,-77,-77,-78,-77,-78,-78,-77,-77,-78,-77,-78,-78,-78,-77,-78,-78,-77,-77,-77,-78,-78,-78,-77,-93,-77]}]",,,,,
615f71793d0c66082ceff060,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-49,-49,-48,-47,-47,-47,-46,-47,-47,-46,-46,-47,-46,-47,-46,-47,-47,-46,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47,-47]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-57,-55,-54,-55,-55,-55,-55,-54,-55,-55,-55,-55,-54,-55,-55,-54,-55,-54,-55,-55,-54,-55,-55,-54,-55,-55,-54,-55,-54,-54,-55,-55,-55,-55]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-79,-82,-82,-84,-84,-86,-85,-86,-85,-85,-85,-85,-86,-85,-86,-86,-86,-86,-86,-86,-86,-87,-86,-86,-86,-86,-86,-87,-85,-85,-86,-86,-87,-86,-86]}]",,,,,
615f71793d0c66082ceff061,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-45,-47,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-44,-44,-44,-45]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-51,-56,-57,-56,-57,-58,-57,-58,-58,-59,-57,-57,-57,-58,-57,-58,-58,-57,-56,-57,-57,-57,-57,-58,-57,-57,-58,-57,-57,-57,-57,-58,-58,-56,-57]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-82,-82,-80,-82,-81,-82,-82,-82,-82,-82,-82,-81,-82,-82,-82,-82,-82,-82,-82,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82]}]",,,,,
615f71793d0c66082ceff062,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-51,-44,-43,-43,-43,-44,-43,-44,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-61,-44,-44,-44,-44,-44,-44,-44,-44,-43,-44,-43,-44,-43,-43]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-58,-55,-55,-55,-54,-54,-54,-54,-55,-54,-54,-54,-55,-55,-55,-55,-54,-55,-54,-54,-54,-54,-55,-54,-55,-54,-54,-53,-53,-55,-55,-54,-55,-55,-55]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-84,-80,-79,-79,-79,-78,-79,-79,-79,-79,-79,-79,-79,-79,-78,-79,-79,-78,-79,-79,-79,-79,-78,-79,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78]}]",,,,,
615f71793d0c66082ceff063,,,,,"[{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-53,-53,-50,-51,-51,-51,-49,-49,-50,-49,-49,-49,-49,-49,-49,-49,-49,-50,-50,-50,-50,-50,-49,-49,-49,-50,-49,-49,-49,-49,-49,-50,-49,-49]},{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-52,-52,-50,-51,-51,-50,-50,-50,-50,-50,-50,-50,-50,-51,-50,-50,-50,-50,-50,-50,-51,-51,-51,-51,-51,-51,-50,-51,-51,-50,-50,-50,-51,-51,-51]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-86,-82,-81,-81,-82,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-80,-82,-81,-81,-81,-81,-81,-82,-81,-81,-80,-80,-81,-81,-81,-80]}]",,,,,
615f71793d0c66082ceff064,,,,,,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-49,-49,-51,-50,-52,-44,-41,-42,-42,-42,-42,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,-42,-42,-42,-42,-42,-41,-42,-38,-42,-42,-41]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-59,-63,-64,-60,-65,-65,-64,-63,-64,-65,-64,-64,-62,-64,-65,-64,-64,-63,-65,-64,-64,-64,-65,-63,-65,-65,-64,-64,-65,-65,-64,-65,-65,-64,-65]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-82,-81,-83,-81,-86,-87,-84,-84,-84,-85,-86,-84,-84,-84,-83,-85,-85,-84,-85,-85,-84,-84,-84,-84,-84,-85,-85,-84,-84,-84,-84,-85,-85,-85,-85]}]"
615f71793d0c66082ceff065,,,,,,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-47,-42,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-59,-60,-59,-59,-59,-60,-59,-59,-59,-59,-58,-58,-58,-59,-59,-59,-59,-59,-59,-60,-59,-59,-59,-59,-59,-59,-59,-59,-59,-60,-59,-60,-59,-59,-59]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-76,-78,-77,-77,-77,-77,-77,-77,-77,-77,-77,-76,-77,-77,-77,-76,-77,-77,-76,-77,-76,-77,-77,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77]}]"
615f71793d0c66082ceff066,,,,,,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-47,-43,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44,-45,-45,-45,-45,-45,-45,-44]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-60,-61,-60,-60,-60,-60,-60,-59,-59,-60,-60,-60,-59,-60,-60,-59,-59,-60,-59,-60,-60,-60,-60,-60,-60,-60,-59,-59,-59,-60,-59,-59,-60,-59,-60]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-79,-78,-78,-79,-79,-78,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-78,-78,-79,-79,-78,-78,-78,-78,-79,-78,-78,-78]}]"
615f71793d0c66082ceff067,,,,,,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-55,-55,-54,-52,-52,-53,-52,-52,-52,-52,-53,-52,-52,-52,-53,-52,-52,-52,-52,-53,-53,-52,-52,-52,-52,-53,-52,-52,-52,-52,-52,-52,-52,-52,-52]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-64,-56,-66,-62,-64,-65,-64,-64,-64,-64,-63,-64,-64,-65,-64,-63,-64,-65,-64,-65,-64,-64,-64,-64,-63,-64,-64,-64,-65,-64,-64,-64,-64,-64,-65]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-81,-83,-84,-80,-81,-81,-81,-81,-82,-82,-81,-81,-81,-81,-81,-81,-81,-82,-82,-81,-81,-82,-82,-81,-81,-81,-81,-81,-82,-82,-82,-81,-81,-82,-82]}]"
615f71793d0c66082ceff068,,,,,,,,,,"[{""BSSID"":""70:f1:96:86:9f:76"",""RSSIs"":[-42,-48,-44,-45,-46,-47,-47,-47,-46,-46,-47,-47,-46,-46,-47,-46,-46,-47,-46,-47,-47,-47,-46,-47,-46,-47,-47,-47,-46,-47,-47,-46,-47,-47,-46]},{""BSSID"":""a4:ce:da:58:e1:4f"",""RSSIs"":[-58,-52,-52,-56,-57,-57,-57,-57,-58,-57,-57,-57,-57,-57,-57,-57,-57,-57,-56,-57,-57,-58,-57,-57,-57,-56,-57,-57,-57,-57,-58,-57,-57,-56,-57]},{""BSSID"":""78:dd:12:1e:3b:1a"",""RSSIs"":[-79,-82,-76,-80,-80,-81,-81,-81,-81,-81,-81,-80,-80,-81,-81,-81,-81,-80,-81,-81,-80,-81,-81,-81,-80,-80,-80,-81,-80,-81,-81,-81,-81,-81,-80]}]"
615f71793d0c66082ceff069,,,,,,,,,,
615f71793d0c66082ceff06a,,,,,,,,,,
615f71793d0c66082ceff06b,,,,,,,,,,
615f71793d0c66082ceff06d,,,,,,,,,,
615f71793d0c66082ceff06e,,,,,,,,,,
615f71793d0c66082ceff06f,,,,,,,,,,
615f71793d0c66082ceff070,,,,,,,,,,
615f71793d0c66082ceff072,,,,,,,,,,
615f71793d0c66082ceff073,,,,,,,,,,
615f71793d0c66082ceff075,,,,,,,,,,
615f71793d0c66082ceff076,,,,,,,,,,
615f71793d0c66082ceff077,,,,,,,,,,
615f71793d0c66082ceff078,,,,,,,,,,
615f71793d0c66082ceff079,,,,,,,,,,
615f71793d0c66082ceff07a,,,,,,,,,,
615f71793d0c66082ceff07b,,,,,,,,,,
615f71793d0c66082ceff07c,,,,,,,,,,
615f71793d0c66082ceff07d,,,,,,,,,,
615f71793d0c66082ceff07e,,,,,,,,,,
615f71793d0c66082ceff081,,,,,,,,,,
615f7395096a2906bb469fb4,,,,,,,,,,
615f754c096a2906bb469fbf,,,,,,,,,,
615f772e096a2906bb469fc6,,,,,,,,,,
615f7920096a2906bb469fc7,,,,,,,,,,
615f7943096a2906bb469fc8,,,,,,,,,,
