e8:2c:6d:0d:ee:a2,-84,-84,-81
ec:08:6b:b6:59:0a,-83
f8:ab:05:4f:90:86,-51,-53,-51,-53,-52,-51,-53,-52,-50,-52,-54,-51,-52,-52,-51,-55,-52,-52,-52,-52,-51,-53,-54,-55,-51
f8:ab:05:4f:90:85,-80,-78,-78,-77,-78,-78,-80,-78,-77,-79,-79,-79,-77,-79,-77,-78,-79,-78,-78,-80,-79,-78,-79,-78,-78,-79,-79,-79,-78,-79,-79,-79,-79,-79,-79
f8:ab:05:4f:90:87,-73,-71,-71,-71,-71,-72,-72,-72,-72,-72,-71,-71,-72,-72,-71,-72,-72,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-71,-71,-72
5c:8f:e0:5a:a6:77,-87,-84
90:72:82:f2:08:76,-84,-89
62:e3:27:a1:06:14,-79,-79,-78,-78,-81,-77,-78,-77,-79,-80,-78
58:d5:6e:a9:68:33,-72,-72,-67,-71,-74,-68,-66,-66,-67,-72,-73,-67
ac:f1:df:c8:c1:aa,-81,-77,-83,-84,-82,-85,-82,-79,-83,-85
58:d5:6e:a9:68:34,-92,-91,-92,-92,-92,-92,-92,-92,-91,-92,-91,-90,-92,-93,-93,-92,-92,-92
18:a6:f7:bc:ed:39,-84,-65,-67,-67,-68,-70,-68,-68,-69,-64,-70,-67,-70,-68,-65,-66,-66,-64,-64,-67
40:65:a3:ac:56:a6,-79,-84,-81,-83,-82
ec:ad:e0:d4:e8:f8,-70,-76,-72,-72,-73,-77,-73,-75,-74,-75,-77,-76,-72,-74,-76,-75,-75,-73,-71,-72,-72,-74,-76,-72,-75
78:8a:20:54:02:a2,-90,-88
84:a1:d1:55:7d:1d,-91,-91,-90
