e8:2c:6d:0d:ee:a2,-91,-87,-87
3c:90:66:cd:44:3e,-88
62:e3:27:a1:06:14,-85,-83,-83,-83,-87,-86,-84,-85,-87,-84,-81
58:d5:6e:a9:68:33,-73,-72,-76,-73,-73,-75,-77,-77,-73,-78,-72,-73,-71,-78,-78,-74
ac:f1:df:c8:c1:aa,-83,-83,-81,-81,-85,-86,-84,-81,-86,-81,-83,-82,-83,-80,-84,-83,-80,-84,-82,-84
7c:8b:ca:f9:9a:95,-81,-87,-86,-76,-87,-86,-83,-83
58:d5:6e:a9:68:34,-86,-88,-87,-87,-87,-87,-85,-86,-88,-86,-86,-86,-86,-87,-86,-85,-87,-84,-86,-86,-85,-87,-85,-87,-86,-87,-86,-88,-86,-88,-86,-88,-86,-87
18:a6:f7:bc:ed:39,-70,-71,-73,-72,-68,-70,-70,-71,-71,-71,-64,-56,-70,-68,-69,-71,-71,-73,-73,-71
f4:f2:6d:fc:76:6a,-90,-89,-89,-89
40:65:a3:ac:56:a6,-85
ec:ad:e0:d4:e8:f8,-76,-78,-76,-78,-74,-79,-80,-74,-76,-78,-79,-77,-76,-80,-80,-79,-79,-81,-81,-81,-77,-80
42:65:a3:a8:a7:4e,-79,-82,-83
ec:ad:e0:d4:e8:f9,-93
